"Device: USB-1608FS"
"Serial Number: 7844"
"Channel Count: 2"
"Sample Count: 5750"
"Start Time: 10/24/2019 10:47:22.874 AM"
"Scan Rate: 1000"
"Sample","Date/Time","AI0 (V)","Torr (V)"
"956","10/24/2019 10:47:23.830 AM","-0.625","2.260"
"957","10/24/2019 10:47:23.831 AM","-0.625","2.260"
"958","10/24/2019 10:47:23.832 AM","-0.625","2.260"
"959","10/24/2019 10:47:23.833 AM","-0.625","2.259"
"960","10/24/2019 10:47:23.834 AM","-0.624","2.259"
"961","10/24/2019 10:47:23.835 AM","-0.624","2.259"
"962","10/24/2019 10:47:23.836 AM","-0.624","2.259"
"963","10/24/2019 10:47:23.837 AM","-0.625","2.259"
"964","10/24/2019 10:47:23.838 AM","-0.624","2.258"
"965","10/24/2019 10:47:23.839 AM","-0.624","2.259"
"966","10/24/2019 10:47:23.840 AM","-0.624","2.258"
"967","10/24/2019 10:47:23.841 AM","-0.624","2.258"
"968","10/24/2019 10:47:23.842 AM","-0.624","2.258"
"969","10/24/2019 10:47:23.843 AM","-0.623","2.258"
"970","10/24/2019 10:47:23.844 AM","-0.624","2.259"
"971","10/24/2019 10:47:23.845 AM","-0.623","2.258"
"972","10/24/2019 10:47:23.846 AM","-0.624","2.258"
"973","10/24/2019 10:47:23.847 AM","-0.623","2.258"
"974","10/24/2019 10:47:23.848 AM","-0.623","2.258"
"975","10/24/2019 10:47:23.849 AM","-0.623","2.258"
"976","10/24/2019 10:47:23.850 AM","-0.623","2.258"
"977","10/24/2019 10:47:23.851 AM","-0.624","2.258"
"978","10/24/2019 10:47:23.852 AM","-0.624","2.258"
"979","10/24/2019 10:47:23.853 AM","-0.624","2.258"
"980","10/24/2019 10:47:23.854 AM","-0.624","2.258"
"981","10/24/2019 10:47:23.855 AM","-0.624","2.258"
"982","10/24/2019 10:47:23.856 AM","-0.624","2.257"
"983","10/24/2019 10:47:23.857 AM","-0.624","2.258"
"984","10/24/2019 10:47:23.858 AM","-0.623","2.259"
"985","10/24/2019 10:47:23.859 AM","-0.624","2.258"
"986","10/24/2019 10:47:23.860 AM","-0.624","2.258"
"987","10/24/2019 10:47:23.861 AM","-0.624","2.259"
"988","10/24/2019 10:47:23.862 AM","-0.624","2.258"
"989","10/24/2019 10:47:23.863 AM","-0.624","2.258"
"990","10/24/2019 10:47:23.864 AM","-0.625","2.259"
"991","10/24/2019 10:47:23.865 AM","-0.624","2.259"
"992","10/24/2019 10:47:23.866 AM","-0.625","2.259"
"993","10/24/2019 10:47:23.867 AM","-0.624","2.259"
"994","10/24/2019 10:47:23.868 AM","-0.624","2.259"
"995","10/24/2019 10:47:23.869 AM","-0.624","2.259"
"996","10/24/2019 10:47:23.870 AM","-0.625","2.259"
"997","10/24/2019 10:47:23.871 AM","-0.625","2.259"
"998","10/24/2019 10:47:23.872 AM","-0.624","2.260"
"999","10/24/2019 10:47:23.873 AM","-0.624","2.260"
"1000","10/24/2019 10:47:23.874 AM","-0.625","2.259"
"1001","10/24/2019 10:47:23.875 AM","-0.625","2.259"
"1002","10/24/2019 10:47:23.876 AM","-0.625","2.259"
"1003","10/24/2019 10:47:23.877 AM","-0.625","2.260"
"1004","10/24/2019 10:47:23.878 AM","-0.626","2.259"
"1005","10/24/2019 10:47:23.879 AM","-0.625","2.260"
"1006","10/24/2019 10:47:23.880 AM","-0.625","2.260"
"1007","10/24/2019 10:47:23.881 AM","-0.626","2.261"
"1008","10/24/2019 10:47:23.882 AM","-0.625","2.259"
"1009","10/24/2019 10:47:23.883 AM","-0.626","2.260"
"1010","10/24/2019 10:47:23.884 AM","-0.626","2.260"
"1011","10/24/2019 10:47:23.885 AM","-0.625","2.259"
"1012","10/24/2019 10:47:23.886 AM","-0.625","2.260"
"1013","10/24/2019 10:47:23.887 AM","-0.626","2.261"
"1014","10/24/2019 10:47:23.888 AM","-0.625","2.260"
"1015","10/24/2019 10:47:23.889 AM","-0.626","2.261"
"1016","10/24/2019 10:47:23.890 AM","-0.626","2.259"
"1017","10/24/2019 10:47:23.891 AM","-0.625","2.260"
"1018","10/24/2019 10:47:23.892 AM","-0.626","2.261"
"1019","10/24/2019 10:47:23.893 AM","-0.625","2.260"
"1020","10/24/2019 10:47:23.894 AM","-0.626","2.260"
"1021","10/24/2019 10:47:23.895 AM","-0.625","2.260"
"1022","10/24/2019 10:47:23.896 AM","-0.626","2.260"
"1023","10/24/2019 10:47:23.897 AM","-0.625","2.261"
"1024","10/24/2019 10:47:23.898 AM","-0.626","2.259"
"1025","10/24/2019 10:47:23.899 AM","-0.625","2.260"
"1026","10/24/2019 10:47:23.900 AM","-0.626","2.261"
"1027","10/24/2019 10:47:23.901 AM","-0.625","2.260"
"1028","10/24/2019 10:47:23.902 AM","-0.625","2.260"
"1029","10/24/2019 10:47:23.903 AM","-0.625","2.260"
"1030","10/24/2019 10:47:23.904 AM","-0.625","2.259"
"1031","10/24/2019 10:47:23.905 AM","-0.625","2.260"
"1032","10/24/2019 10:47:23.906 AM","-0.625","2.260"
"1033","10/24/2019 10:47:23.907 AM","-0.624","2.261"
"1034","10/24/2019 10:47:23.908 AM","-0.624","2.260"
"1035","10/24/2019 10:47:23.909 AM","-0.625","2.261"
"1036","10/24/2019 10:47:23.910 AM","-0.624","2.261"
"1037","10/24/2019 10:47:23.911 AM","-0.624","2.261"
"1038","10/24/2019 10:47:23.912 AM","-0.624","2.259"
"1039","10/24/2019 10:47:23.913 AM","-0.624","2.260"
"1040","10/24/2019 10:47:23.914 AM","-0.624","2.260"
"1041","10/24/2019 10:47:23.915 AM","-0.624","2.260"
"1042","10/24/2019 10:47:23.916 AM","-0.624","2.260"
"1043","10/24/2019 10:47:23.917 AM","-0.624","2.261"
"1044","10/24/2019 10:47:23.918 AM","-0.624","2.261"
"1045","10/24/2019 10:47:23.919 AM","-0.624","2.261"
"1046","10/24/2019 10:47:23.920 AM","-0.623","2.261"
"1047","10/24/2019 10:47:23.921 AM","-0.624","2.261"
"1048","10/24/2019 10:47:23.922 AM","-0.624","2.261"
"1049","10/24/2019 10:47:23.923 AM","-0.622","2.261"
"1050","10/24/2019 10:47:23.924 AM","-0.624","2.262"
"1051","10/24/2019 10:47:23.925 AM","-0.623","2.261"
"1052","10/24/2019 10:47:23.926 AM","-0.623","2.262"
"1053","10/24/2019 10:47:23.927 AM","-0.623","2.261"
"1054","10/24/2019 10:47:23.928 AM","-0.622","2.261"
"1055","10/24/2019 10:47:23.929 AM","-0.622","2.261"
"1056","10/24/2019 10:47:23.930 AM","-0.622","2.261"
"1057","10/24/2019 10:47:23.931 AM","-0.622","2.261"
"1058","10/24/2019 10:47:23.932 AM","-0.623","2.261"
"1059","10/24/2019 10:47:23.933 AM","-0.622","2.261"
"1060","10/24/2019 10:47:23.934 AM","-0.622","2.261"
"1061","10/24/2019 10:47:23.935 AM","-0.622","2.261"
"1062","10/24/2019 10:47:23.936 AM","-0.623","2.261"
"1063","10/24/2019 10:47:23.937 AM","-0.622","2.261"
"1064","10/24/2019 10:47:23.938 AM","-0.622","2.261"
"1065","10/24/2019 10:47:23.939 AM","-0.622","2.261"
"1066","10/24/2019 10:47:23.940 AM","-0.622","2.261"
"1067","10/24/2019 10:47:23.941 AM","-0.623","2.262"
"1068","10/24/2019 10:47:23.942 AM","-0.622","2.261"
"1069","10/24/2019 10:47:23.943 AM","-0.622","2.261"
"1070","10/24/2019 10:47:23.944 AM","-0.622","2.261"
"1071","10/24/2019 10:47:23.945 AM","-0.622","2.262"
"1072","10/24/2019 10:47:23.946 AM","-0.622","2.262"
"1073","10/24/2019 10:47:23.947 AM","-0.623","2.262"
"1074","10/24/2019 10:47:23.948 AM","-0.622","2.262"
"1075","10/24/2019 10:47:23.949 AM","-0.623","2.261"
"1076","10/24/2019 10:47:23.950 AM","-0.623","2.262"
"1077","10/24/2019 10:47:23.951 AM","-0.623","2.262"
"1078","10/24/2019 10:47:23.952 AM","-0.624","2.262"
"1079","10/24/2019 10:47:23.953 AM","-0.623","2.262"
"1080","10/24/2019 10:47:23.954 AM","-0.623","2.262"
"1081","10/24/2019 10:47:23.955 AM","-0.624","2.263"
"1082","10/24/2019 10:47:23.956 AM","-0.624","2.262"
"1083","10/24/2019 10:47:23.957 AM","-0.624","2.262"
"1084","10/24/2019 10:47:23.958 AM","-0.624","2.263"
"1085","10/24/2019 10:47:23.959 AM","-0.624","2.262"
"1086","10/24/2019 10:47:23.960 AM","-0.625","2.262"
"1087","10/24/2019 10:47:23.961 AM","-0.624","2.262"
"1088","10/24/2019 10:47:23.962 AM","-0.624","2.263"
"1089","10/24/2019 10:47:23.963 AM","-0.625","2.262"
"1090","10/24/2019 10:47:23.964 AM","-0.624","2.262"
"1091","10/24/2019 10:47:23.965 AM","-0.625","2.262"
"1092","10/24/2019 10:47:23.966 AM","-0.625","2.262"
"1093","10/24/2019 10:47:23.967 AM","-0.625","2.262"
"1094","10/24/2019 10:47:23.968 AM","-0.625","2.262"
"1095","10/24/2019 10:47:23.969 AM","-0.626","2.262"
"1096","10/24/2019 10:47:23.970 AM","-0.626","2.263"
"1097","10/24/2019 10:47:23.971 AM","-0.626","2.262"
"1098","10/24/2019 10:47:23.972 AM","-0.626","2.263"
"1099","10/24/2019 10:47:23.973 AM","-0.626","2.262"
"1100","10/24/2019 10:47:23.974 AM","-0.626","2.262"
"1101","10/24/2019 10:47:23.975 AM","-0.626","2.263"
"1102","10/24/2019 10:47:23.976 AM","-0.626","2.262"
"1103","10/24/2019 10:47:23.977 AM","-0.626","2.262"
"1104","10/24/2019 10:47:23.978 AM","-0.626","2.262"
"1105","10/24/2019 10:47:23.979 AM","-0.627","2.262"
"1106","10/24/2019 10:47:23.980 AM","-0.627","2.262"
"1107","10/24/2019 10:47:23.981 AM","-0.627","2.262"
"1108","10/24/2019 10:47:23.982 AM","-0.627","2.262"
"1109","10/24/2019 10:47:23.983 AM","-0.627","2.262"
"1110","10/24/2019 10:47:23.984 AM","-0.627","2.262"
"1111","10/24/2019 10:47:23.985 AM","-0.626","2.262"
"1112","10/24/2019 10:47:23.986 AM","-0.626","2.261"
"1113","10/24/2019 10:47:23.987 AM","-0.627","2.262"
"1114","10/24/2019 10:47:23.988 AM","-0.626","2.261"
"1115","10/24/2019 10:47:23.989 AM","-0.626","2.262"
"1116","10/24/2019 10:47:23.990 AM","-0.627","2.261"
"1117","10/24/2019 10:47:23.991 AM","-0.626","2.261"
"1118","10/24/2019 10:47:23.992 AM","-0.626","2.261"
"1119","10/24/2019 10:47:23.993 AM","-0.626","2.261"
"1120","10/24/2019 10:47:23.994 AM","-0.627","2.261"
"1121","10/24/2019 10:47:23.995 AM","-0.626","2.261"
"1122","10/24/2019 10:47:23.996 AM","-0.626","2.260"
"1123","10/24/2019 10:47:23.997 AM","-0.626","2.261"
"1124","10/24/2019 10:47:23.998 AM","-0.626","2.260"
"1125","10/24/2019 10:47:23.999 AM","-0.626","2.261"
"1126","10/24/2019 10:47:24.000 AM","-0.626","2.260"
"1127","10/24/2019 10:47:24.001 AM","-0.626","2.259"
"1128","10/24/2019 10:47:24.002 AM","-0.625","2.259"
"1129","10/24/2019 10:47:24.003 AM","-0.626","2.259"
"1130","10/24/2019 10:47:24.004 AM","-0.625","2.260"
"1131","10/24/2019 10:47:24.005 AM","-0.625","2.259"
"1132","10/24/2019 10:47:24.006 AM","-0.625","2.260"
"1133","10/24/2019 10:47:24.007 AM","-0.625","2.259"
"1134","10/24/2019 10:47:24.008 AM","-0.625","2.259"
"1135","10/24/2019 10:47:24.009 AM","-0.624","2.258"
"1136","10/24/2019 10:47:24.010 AM","-0.625","2.259"
"1137","10/24/2019 10:47:24.011 AM","-0.624","2.259"
"1138","10/24/2019 10:47:24.012 AM","-0.624","2.258"
"1139","10/24/2019 10:47:24.013 AM","-0.624","2.258"
"1140","10/24/2019 10:47:24.014 AM","-0.625","2.260"
"1141","10/24/2019 10:47:24.015 AM","-0.625","2.259"
"1142","10/24/2019 10:47:24.016 AM","-0.624","2.258"
"1143","10/24/2019 10:47:24.017 AM","-0.624","2.259"
"1144","10/24/2019 10:47:24.018 AM","-0.624","2.258"
"1145","10/24/2019 10:47:24.019 AM","-0.624","2.258"
"1146","10/24/2019 10:47:24.020 AM","-0.624","2.259"
"1147","10/24/2019 10:47:24.021 AM","-0.624","2.259"
"1148","10/24/2019 10:47:24.022 AM","-0.624","2.259"
"1149","10/24/2019 10:47:24.023 AM","-0.624","2.258"
"1150","10/24/2019 10:47:24.024 AM","-0.622","2.259"
"1151","10/24/2019 10:47:24.025 AM","-0.623","2.258"
"1152","10/24/2019 10:47:24.026 AM","-0.623","2.258"
"1153","10/24/2019 10:47:24.027 AM","-0.624","2.258"
"1154","10/24/2019 10:47:24.028 AM","-0.624","2.259"
"1155","10/24/2019 10:47:24.029 AM","-0.624","2.258"
"1156","10/24/2019 10:47:24.030 AM","-0.624","2.258"
"1157","10/24/2019 10:47:24.031 AM","-0.624","2.258"
"1158","10/24/2019 10:47:24.032 AM","-0.623","2.258"
"1159","10/24/2019 10:47:24.033 AM","-0.624","2.258"
"1160","10/24/2019 10:47:24.034 AM","-0.624","2.258"
"1161","10/24/2019 10:47:24.035 AM","-0.624","2.258"
"1162","10/24/2019 10:47:24.036 AM","-0.624","2.259"
"1163","10/24/2019 10:47:24.037 AM","-0.624","2.258"
"1164","10/24/2019 10:47:24.038 AM","-0.625","2.259"
"1165","10/24/2019 10:47:24.039 AM","-0.624","2.258"
"1166","10/24/2019 10:47:24.040 AM","-0.624","2.258"
"1167","10/24/2019 10:47:24.041 AM","-0.625","2.258"
"1168","10/24/2019 10:47:24.042 AM","-0.625","2.258"
"1169","10/24/2019 10:47:24.043 AM","-0.625","2.259"
"1170","10/24/2019 10:47:24.044 AM","-0.625","2.258"
"1171","10/24/2019 10:47:24.045 AM","-0.625","2.259"
"1172","10/24/2019 10:47:24.046 AM","-0.625","2.258"
"1173","10/24/2019 10:47:24.047 AM","-0.626","2.257"
"1174","10/24/2019 10:47:24.048 AM","-0.626","2.258"
"1175","10/24/2019 10:47:24.049 AM","-0.626","2.258"
"1176","10/24/2019 10:47:24.050 AM","-0.626","2.258"
"1177","10/24/2019 10:47:24.051 AM","-0.627","2.257"
"1178","10/24/2019 10:47:24.052 AM","-0.626","2.259"
"1179","10/24/2019 10:47:24.053 AM","-0.626","2.258"
"1180","10/24/2019 10:47:24.054 AM","-0.627","2.258"
"1181","10/24/2019 10:47:24.055 AM","-0.627","2.258"
"1182","10/24/2019 10:47:24.056 AM","-0.627","2.258"
"1183","10/24/2019 10:47:24.057 AM","-0.626","2.257"
"1184","10/24/2019 10:47:24.058 AM","-0.627","2.258"
"1185","10/24/2019 10:47:24.059 AM","-0.627","2.257"
"1186","10/24/2019 10:47:24.060 AM","-0.627","2.257"
"1187","10/24/2019 10:47:24.061 AM","-0.628","2.258"
"1188","10/24/2019 10:47:24.062 AM","-0.627","2.257"
"1189","10/24/2019 10:47:24.063 AM","-0.628","2.258"
"1190","10/24/2019 10:47:24.064 AM","-0.628","2.257"
"1191","10/24/2019 10:47:24.065 AM","-0.628","2.258"
"1192","10/24/2019 10:47:24.066 AM","-0.628","2.257"
"1193","10/24/2019 10:47:24.067 AM","-0.628","2.258"
"1194","10/24/2019 10:47:24.068 AM","-0.628","2.258"
"1195","10/24/2019 10:47:24.069 AM","-0.628","2.257"
"1196","10/24/2019 10:47:24.070 AM","-0.627","2.258"
"1197","10/24/2019 10:47:24.071 AM","-0.628","2.258"
"1198","10/24/2019 10:47:24.072 AM","-0.628","2.258"
"1199","10/24/2019 10:47:24.073 AM","-0.627","2.258"
"1200","10/24/2019 10:47:24.074 AM","-0.628","2.258"
"1201","10/24/2019 10:47:24.075 AM","-0.627","2.259"
"1202","10/24/2019 10:47:24.076 AM","-0.626","2.259"
"1203","10/24/2019 10:47:24.077 AM","-0.627","2.259"
"1204","10/24/2019 10:47:24.078 AM","-0.628","2.259"
"1205","10/24/2019 10:47:24.079 AM","-0.626","2.259"
"1206","10/24/2019 10:47:24.080 AM","-0.627","2.259"
"1207","10/24/2019 10:47:24.081 AM","-0.626","2.259"
"1208","10/24/2019 10:47:24.082 AM","-0.627","2.259"
"1209","10/24/2019 10:47:24.083 AM","-0.626","2.259"
"1210","10/24/2019 10:47:24.084 AM","-0.628","2.259"
"1211","10/24/2019 10:47:24.085 AM","-0.627","2.259"
"1212","10/24/2019 10:47:24.086 AM","-0.625","2.260"
"1213","10/24/2019 10:47:24.087 AM","-0.626","2.260"
"1214","10/24/2019 10:47:24.088 AM","-0.626","2.259"
"1215","10/24/2019 10:47:24.089 AM","-0.625","2.260"
"1216","10/24/2019 10:47:24.090 AM","-0.625","2.259"
"1217","10/24/2019 10:47:24.091 AM","-0.625","2.259"
"1218","10/24/2019 10:47:24.092 AM","-0.624","2.260"
"1219","10/24/2019 10:47:24.093 AM","-0.624","2.260"
"1220","10/24/2019 10:47:24.094 AM","-0.625","2.260"
"1221","10/24/2019 10:47:24.095 AM","-0.625","2.260"
"1222","10/24/2019 10:47:24.096 AM","-0.625","2.260"
"1223","10/24/2019 10:47:24.097 AM","-0.624","2.260"
"1224","10/24/2019 10:47:24.098 AM","-0.624","2.261"
"1225","10/24/2019 10:47:24.099 AM","-0.624","2.260"
"1226","10/24/2019 10:47:24.100 AM","-0.624","2.261"
"1227","10/24/2019 10:47:24.101 AM","-0.624","2.260"
"1228","10/24/2019 10:47:24.102 AM","-0.624","2.261"
"1229","10/24/2019 10:47:24.103 AM","-0.624","2.261"
"1230","10/24/2019 10:47:24.104 AM","-0.624","2.261"
"1231","10/24/2019 10:47:24.105 AM","-0.624","2.261"
"1232","10/24/2019 10:47:24.106 AM","-0.623","2.260"
"1233","10/24/2019 10:47:24.107 AM","-0.623","2.261"
"1234","10/24/2019 10:47:24.108 AM","-0.624","2.261"
"1235","10/24/2019 10:47:24.109 AM","-0.624","2.260"
"1236","10/24/2019 10:47:24.110 AM","-0.624","2.261"
"1237","10/24/2019 10:47:24.111 AM","-0.624","2.261"
"1238","10/24/2019 10:47:24.112 AM","-0.623","2.262"
"1239","10/24/2019 10:47:24.113 AM","-0.625","2.260"
"1240","10/24/2019 10:47:24.114 AM","-0.624","2.260"
"1241","10/24/2019 10:47:24.115 AM","-0.624","2.261"
"1242","10/24/2019 10:47:24.116 AM","-0.624","2.261"
"1243","10/24/2019 10:47:24.117 AM","-0.625","2.260"
"1244","10/24/2019 10:47:24.118 AM","-0.625","2.261"
"1245","10/24/2019 10:47:24.119 AM","-0.624","2.261"
"1246","10/24/2019 10:47:24.120 AM","-0.625","2.262"
"1247","10/24/2019 10:47:24.121 AM","-0.625","2.261"
"1248","10/24/2019 10:47:24.122 AM","-0.625","2.261"
"1249","10/24/2019 10:47:24.123 AM","-0.625","2.261"
"1250","10/24/2019 10:47:24.124 AM","-0.625","2.261"
"1251","10/24/2019 10:47:24.125 AM","-0.625","2.261"
"1252","10/24/2019 10:47:24.126 AM","-0.626","2.261"
"1253","10/24/2019 10:47:24.127 AM","-0.626","2.261"
"1254","10/24/2019 10:47:24.128 AM","-0.626","2.262"
"1255","10/24/2019 10:47:24.129 AM","-0.626","2.261"
"1256","10/24/2019 10:47:24.130 AM","-0.626","2.261"
"1257","10/24/2019 10:47:24.131 AM","-0.626","2.261"
"1258","10/24/2019 10:47:24.132 AM","-0.627","2.262"
"1259","10/24/2019 10:47:24.133 AM","-0.626","2.262"
"1260","10/24/2019 10:47:24.134 AM","-0.627","2.262"
"1261","10/24/2019 10:47:24.135 AM","-0.628","2.261"
"1262","10/24/2019 10:47:24.136 AM","-0.628","2.261"
"1263","10/24/2019 10:47:24.137 AM","-0.627","2.262"
"1264","10/24/2019 10:47:24.138 AM","-0.627","2.261"
"1265","10/24/2019 10:47:24.139 AM","-0.627","2.261"
"1266","10/24/2019 10:47:24.140 AM","-0.628","2.262"
"1267","10/24/2019 10:47:24.141 AM","-0.629","2.262"
"1268","10/24/2019 10:47:24.142 AM","-0.628","2.261"
"1269","10/24/2019 10:47:24.143 AM","-0.628","2.261"
"1270","10/24/2019 10:47:24.144 AM","-0.629","2.261"
"1271","10/24/2019 10:47:24.145 AM","-0.628","2.261"
"1272","10/24/2019 10:47:24.146 AM","-0.628","2.261"
"1273","10/24/2019 10:47:24.147 AM","-0.628","2.261"
"1274","10/24/2019 10:47:24.148 AM","-0.628","2.260"
"1275","10/24/2019 10:47:24.149 AM","-0.628","2.261"
"1276","10/24/2019 10:47:24.150 AM","-0.629","2.261"
"1277","10/24/2019 10:47:24.151 AM","-0.628","2.261"
"1278","10/24/2019 10:47:24.152 AM","-0.629","2.260"
"1279","10/24/2019 10:47:24.153 AM","-0.629","2.260"
"1280","10/24/2019 10:47:24.154 AM","-0.629","2.260"
"1281","10/24/2019 10:47:24.155 AM","-0.629","2.259"
"1282","10/24/2019 10:47:24.156 AM","-0.628","2.259"
"1283","10/24/2019 10:47:24.157 AM","-0.628","2.259"
"1284","10/24/2019 10:47:24.158 AM","-0.628","2.259"
"1285","10/24/2019 10:47:24.159 AM","-0.628","2.259"
"1286","10/24/2019 10:47:24.160 AM","-0.629","2.259"
"1287","10/24/2019 10:47:24.161 AM","-0.628","2.259"
"1288","10/24/2019 10:47:24.162 AM","-0.627","2.259"
"1289","10/24/2019 10:47:24.163 AM","-0.627","2.259"
"1290","10/24/2019 10:47:24.164 AM","-0.627","2.260"
"1291","10/24/2019 10:47:24.165 AM","-0.627","2.259"
"1292","10/24/2019 10:47:24.166 AM","-0.627","2.259"
"1293","10/24/2019 10:47:24.167 AM","-0.627","2.260"
"1294","10/24/2019 10:47:24.168 AM","-0.627","2.259"
"1295","10/24/2019 10:47:24.169 AM","-0.627","2.259"
"1296","10/24/2019 10:47:24.170 AM","-0.626","2.259"
"1297","10/24/2019 10:47:24.171 AM","-0.627","2.260"
"1298","10/24/2019 10:47:24.172 AM","-0.626","2.259"
"1299","10/24/2019 10:47:24.173 AM","-0.626","2.259"
"1300","10/24/2019 10:47:24.174 AM","-0.626","2.259"
"1301","10/24/2019 10:47:24.175 AM","-0.626","2.259"
"1302","10/24/2019 10:47:24.176 AM","-0.626","2.259"
"1303","10/24/2019 10:47:24.177 AM","-0.627","2.259"
"1304","10/24/2019 10:47:24.178 AM","-0.626","2.259"
"1305","10/24/2019 10:47:24.179 AM","-0.625","2.259"
"1306","10/24/2019 10:47:24.180 AM","-0.625","2.259"
"1307","10/24/2019 10:47:24.181 AM","-0.626","2.259"
"1308","10/24/2019 10:47:24.182 AM","-0.625","2.259"
"1309","10/24/2019 10:47:24.183 AM","-0.625","2.260"
"1310","10/24/2019 10:47:24.184 AM","-0.625","2.260"
"1311","10/24/2019 10:47:24.185 AM","-0.625","2.259"
"1312","10/24/2019 10:47:24.186 AM","-0.624","2.259"
"1313","10/24/2019 10:47:24.187 AM","-0.625","2.259"
"1314","10/24/2019 10:47:24.188 AM","-0.625","2.260"
"1315","10/24/2019 10:47:24.189 AM","-0.624","2.259"
"1316","10/24/2019 10:47:24.190 AM","-0.625","2.259"
"1317","10/24/2019 10:47:24.191 AM","-0.624","2.259"
"1318","10/24/2019 10:47:24.192 AM","-0.624","2.260"
"1319","10/24/2019 10:47:24.193 AM","-0.624","2.259"
"1320","10/24/2019 10:47:24.194 AM","-0.624","2.260"
"1321","10/24/2019 10:47:24.195 AM","-0.625","2.258"
"1322","10/24/2019 10:47:24.196 AM","-0.625","2.259"
"1323","10/24/2019 10:47:24.197 AM","-0.624","2.259"
"1324","10/24/2019 10:47:24.198 AM","-0.625","2.259"
"1325","10/24/2019 10:47:24.199 AM","-0.624","2.259"
"1326","10/24/2019 10:47:24.200 AM","-0.625","2.259"
"1327","10/24/2019 10:47:24.201 AM","-0.625","2.258"
"1328","10/24/2019 10:47:24.202 AM","-0.625","2.259"
"1329","10/24/2019 10:47:24.203 AM","-0.625","2.259"
"1330","10/24/2019 10:47:24.204 AM","-0.625","2.258"
"1331","10/24/2019 10:47:24.205 AM","-0.625","2.259"
"1332","10/24/2019 10:47:24.206 AM","-0.626","2.258"
"1333","10/24/2019 10:47:24.207 AM","-0.625","2.259"
"1334","10/24/2019 10:47:24.208 AM","-0.626","2.259"
"1335","10/24/2019 10:47:24.209 AM","-0.626","2.259"
"1336","10/24/2019 10:47:24.210 AM","-0.625","2.259"
"1337","10/24/2019 10:47:24.211 AM","-0.626","2.259"
"1338","10/24/2019 10:47:24.212 AM","-0.625","2.259"
"1339","10/24/2019 10:47:24.213 AM","-0.626","2.258"
"1340","10/24/2019 10:47:24.214 AM","-0.626","2.259"
"1341","10/24/2019 10:47:24.215 AM","-0.625","2.259"
"1342","10/24/2019 10:47:24.216 AM","-0.626","2.259"
"1343","10/24/2019 10:47:24.217 AM","-0.626","2.259"
"1344","10/24/2019 10:47:24.218 AM","-0.626","2.260"
"1345","10/24/2019 10:47:24.219 AM","-0.626","2.259"
"1346","10/24/2019 10:47:24.220 AM","-0.627","2.259"
"1347","10/24/2019 10:47:24.221 AM","-0.627","2.260"
"1348","10/24/2019 10:47:24.222 AM","-0.626","2.260"
"1349","10/24/2019 10:47:24.223 AM","-0.628","2.259"
"1350","10/24/2019 10:47:24.224 AM","-0.627","2.259"
"1351","10/24/2019 10:47:24.225 AM","-0.627","2.259"
"1352","10/24/2019 10:47:24.226 AM","-0.627","2.259"
"1353","10/24/2019 10:47:24.227 AM","-0.628","2.259"
"1354","10/24/2019 10:47:24.228 AM","-0.628","2.259"
"1355","10/24/2019 10:47:24.229 AM","-0.627","2.259"
"1356","10/24/2019 10:47:24.230 AM","-0.626","2.261"
"1357","10/24/2019 10:47:24.231 AM","-0.628","2.260"
"1358","10/24/2019 10:47:24.232 AM","-0.627","2.259"
"1359","10/24/2019 10:47:24.233 AM","-0.628","2.260"
"1360","10/24/2019 10:47:24.234 AM","-0.628","2.260"
"1361","10/24/2019 10:47:24.235 AM","-0.627","2.261"
"1362","10/24/2019 10:47:24.236 AM","-0.628","2.261"
"1363","10/24/2019 10:47:24.237 AM","-0.628","2.259"
"1364","10/24/2019 10:47:24.238 AM","-0.628","2.260"
"1365","10/24/2019 10:47:24.239 AM","-0.628","2.260"
"1366","10/24/2019 10:47:24.240 AM","-0.627","2.260"
"1367","10/24/2019 10:47:24.241 AM","-0.628","2.260"
"1368","10/24/2019 10:47:24.242 AM","-0.628","2.261"
"1369","10/24/2019 10:47:24.243 AM","-0.627","2.261"
"1370","10/24/2019 10:47:24.244 AM","-0.627","2.261"
"1371","10/24/2019 10:47:24.245 AM","-0.627","2.261"
"1372","10/24/2019 10:47:24.246 AM","-0.627","2.261"
"1373","10/24/2019 10:47:24.247 AM","-0.626","2.261"
"1374","10/24/2019 10:47:24.248 AM","-0.627","2.261"
"1375","10/24/2019 10:47:24.249 AM","-0.627","2.261"
"1376","10/24/2019 10:47:24.250 AM","-0.626","2.261"
"1377","10/24/2019 10:47:24.251 AM","-0.626","2.260"
"1378","10/24/2019 10:47:24.252 AM","-0.625","2.261"
"1379","10/24/2019 10:47:24.253 AM","-0.625","2.261"
"1380","10/24/2019 10:47:24.254 AM","-0.626","2.261"
"1381","10/24/2019 10:47:24.255 AM","-0.626","2.261"
"1382","10/24/2019 10:47:24.256 AM","-0.625","2.262"
"1383","10/24/2019 10:47:24.257 AM","-0.626","2.261"
"1384","10/24/2019 10:47:24.258 AM","-0.625","2.261"
"1385","10/24/2019 10:47:24.259 AM","-0.625","2.260"
"1386","10/24/2019 10:47:24.260 AM","-0.625","2.261"
"1387","10/24/2019 10:47:24.261 AM","-0.625","2.261"
"1388","10/24/2019 10:47:24.262 AM","-0.625","2.261"
"1389","10/24/2019 10:47:24.263 AM","-0.624","2.261"
"1390","10/24/2019 10:47:24.264 AM","-0.624","2.262"
